VERSION|DML_IND|BENE_ID|STATE_CODE|BENE_COUNTY_CD|BENE_ZIP_CD|BENE_BIRTH_DT|BENE_SEX_IDENT_CD|BENE_RACE_CD|BENE_ENTLMT_RSN_ORIG|BENE_ENTLMT_RSN_CURR|BENE_ESRD_IND|BENE_MDCR_STATUS_CD|BENE_PTA_TRMNTN_CD|BENE_PTB_TRMNTN_CD|BENE_CRNT_HIC_NUM|BENE_SRNM_NAME|BENE_GVN_NAME|BENE_MDL_NAME
4|INSERT|815|MI|WAYNE|790521750|03-APR-1941|F|1|0|0|N|10|0|0|666860640Z|Wgreuc|Oaqy|
4|INSERT|816|PA|LUZERNE|338298356|01-JAN-1940|M|1|0|0|N|10|0|0|491211062M|Xciocr|Xble|J
4|INSERT|817|MO|BUTLER|637827354|13-AUG-1933|M|1|0|0|N|10|0|0|101195025T|Xzedtf|Rrvq|M
4|INSERT|818|SC|GREENWOOD|622582388|03-FEB-1944|F|1|1|0|N|10|0|0|479791742P|Nygnzm|Hpak|L
4|INSERT|819|FL|ST. LUCIE|88790316.|04-FEB-1931|M|1|0|0|N|10|0|0|430832795G|Amgbao|Ezfh|M
4|INSERT|820|GA|EFFINGHAM|611439103|22-DEC-1942|M|1|0|0|N|10|0|0|651369613P|Mpswsv|Niex|J
4|INSERT|821|MS|JACKSON|778034711|21-JAN-1969|F|1|1|1|N|20|0|0|375285470T|Hpyugf|Qagr|J
4|INSERT|822|TN|MONTGOMERY|119360265|28-APR-1938|M|1|0|0|N|10|0|0|995230716P|Lgvvos|Csja|A
4|INSERT|823|CA|LOS ANGELES|725192189|22-DEC-1925|F|1|0|0|N|10|0|0|764755040S|Jtuugo|Ryil|O
4|INSERT|824|WA|KING|584124500|24-APR-1940|M|4|0|0|N|10|0|0|912442478I|Mzvmfe|Dorb|
4|INSERT|825|VA|GALAX CITY|519727948|10-JUL-1943|M|1|0|0|N|10|0|0|645750056P|Xufvih|Nbzw|P
4|INSERT|826|KY|FLEMING|292709667|07-JAN-1934|M|1|0|0|N|10|0|0|965535985Q|Pkthpi|Vkfi|G
4|INSERT|827|AR|MONROE|435996335|01-DEC-1946|F|2|0|0|N|10|0|0|735453743P|Dptqjs|Omjz|
4|INSERT|828|AR|BENTON|622093149|21-OCT-1946|F|1|1|1|N|10|0|0|938107350M|Dsxkql|Xzls|
4|INSERT|829|NY|WESTCHESTER|941347889|14-OCT-1947|M|1|0|0|N|10|0|0|240153496L|Gqmjji|Kbyx|L
4|INSERT|830|OH|CLARK|384548972|14-JUN-1955|M|1|1|1|N|20|0|0|268230393J|Zxwlxx|Zmtl|K
4|INSERT|831|MO|JACKSON|909397468|26-MAY-1937|F|1|0|0|N|10|0|0|492438556H|Iempbz|Gwcx|J
4|INSERT|832|NV|CLARK|908878033|03-OCT-1969|M|5|1|1|N|20|0|0|399305713A|Eugrbw|Inwu|P
4|INSERT|833|FL|VOLUSIA|447656347|13-NOV-1940|M|1|0|0|N|10|0|0|211924170E|Qyhixu|Ovym|P
4|INSERT|834|OR|MALHEUR|524731514|16-NOV-1946|M|1|0|0|N|10|0|0|605288831T|Wletyb|Gepb|M
4|INSERT|835|PA|BUCKS|680126299|01-JUN-1929|M|1|0|0|N|10|0|0|353126831Y|Sxftjc|Niie|I
4|INSERT|836|MA|MIDDLESEX|322500424|20-MAY-1925|M|1|0|0|N|10|0|0|818474141T|Tgcknc|Dgqg|
4|INSERT|837|KY|FLOYD|291448173|06-AUG-1930|M|1|0|0|N|10|0|0|560465202Z|Mmoswz|Gdnx|
4|INSERT|838|OR|LANE|961856876|26-AUG-1946|M|1|0|0|N|10|0|0|225913341U|Jkkmfy|Aamu|L
4|INSERT|839|CA|SACRAMENTO|637150544|05-MAR-1961|F|5|1|1|N|20|0|0|868785652I|Aiovws|Fxuk|
4|INSERT|840|KS|MORRIS|652943477|25-AUG-1927|F|1|0|0|N|10|0|0|785108700H|Enrfbl|Uypi|
4|INSERT|841|KY|JESSAMINE|593979458|18-DEC-1935|M|1|0|0|N|10|0|0|337407165G|Bxgguo|Akuc|C
4|INSERT|842|IN|WHITE|406738998|28-JAN-1946|M|1|0|0|N|10|0|0|872651645U|Swcyso|Awdc|M
4|INSERT|843|IN|PORTER|235332406|02-NOV-1944|M|1|0|0|N|10|0|0|634428214S|Xbnrpp|Scya|E
4|INSERT|844|LA|LAFAYETTE|221238394|05-JUN-1931|F|2|0|0|N|10|0|0|911306590V|Crdxik|Bekm|
4|INSERT|845|MA|BARNSTABLE|256612277|31-JAN-1943|F|1|1|0|N|10|0|0|821510619F|Ittipd|Ihfq|S
4|INSERT|846|NY|WESTCHESTER|9042186.6|21-FEB-1940|M|1|0|0|N|10|0|0|759330033F|Ttgorf|Qvmj|M
4|INSERT|847|VA|LOUDOUN|629644960|17-FEB-1947|M|1|0|0|N|10|0|0|936131591G|Wtfnhv|Lixi|I
4|INSERT|848|IL|WINNEBAGO|112314727|04-JUL-1929|F|1|0|0|N|10|0|0|117321368H|Rlvqww|Royt|J
4|INSERT|849|MI|LENAWEE|683555268|08-APR-1946|F|1|0|0|N|10|0|0|516528084I|Aamnaq|Cvqp|J
4|INSERT|850|AZ|MARICOPA|58219483.|02-SEP-1941|F|3|0|0|N|10|0|0|334202750Y|Ywlzbx|Znvn|K
4|INSERT|851|PA|WESTMORELAND|835774194|04-FEB-1939|M|1|0|0|N|10|0|0|846459492Y|Eyqxbg|Ntim|W
4|INSERT|852|NY|NASSAU|476935116|06-DEC-1945|M|1|0|0|N|10|0|0|394235282E|Wvliku|Mivt|B
4|INSERT|853|DC|THE DISTRICT|737083592|20-NOV-1941|F|1|0|0|N|10|0|0|459301916G|Fozeyr|Lqne|
4|INSERT|854|CA|SAN DIEGO|535122923|12-MAY-1937|F|1|0|0|N|10|0|0|926112584J|Ldxyah|Umgk|
4|INSERT|855|IL|MACON|655642789|21-APR-1931|M|1|0|0|N|10|0|0|651462482V|Nxkcfv|Lbkm|L
4|INSERT|856|MN|CROW WING|706810820|03-AUG-1936|F|1|0|0|N|10|0|0|379873650C|Megbew|Mism|M
4|INSERT|857|VA|VIRGINIA BEACH CITY|311078806|07-DEC-1937|M|2|0|0|N|10|0|0|817013048F|Sipnjm|Cjtq|A
4|INSERT|858|IL|OGLE|729231226|10-OCT-1938|M|1|0|0|N|10|0|0|491506731F|Mrtfgk|Cgjz|
4|INSERT|859|PA|BUCKS|676372800|21-OCT-1923|F|1|0|0|N|10|1|1|353295665S|Bulddd|Kuiv|J
4|INSERT|860|RI|BRISTOL|267662283|16-JAN-1935|F|1|1|0|N|10|0|0|747276849V|Ekomjs|Sybs|E
4|INSERT|861|TN|CARROLL|857101300|20-APR-1945|F|1|1|1|N|10|0|0|921648036S|Zqpkaq|Hvqf|A
4|INSERT|862|FL|DUVAL|236007943|24-DEC-1942|M|1|0|0|N|10|0|0|937141617K|Uutzmy|Puwm|S
4|INSERT|863|FL|MANATEE|480512108|08-MAR-1934|F|1|0|0|N|10|0|0|444430817Y|Kklwnl|Tsol|P
4|INSERT|864|FL|SEMINOLE|195314472|29-JAN-1929|M|5|0|0|N|10|0|0|303447051Q|Eshjui|Gdrf|S
4|INSERT|865|IN|ELKHART|943186917|27-MAR-1935|M|1|0|0|N|10|0|0|329414022N|Pircoz|Vlnu|A
4|INSERT|866|IL|COOK|622007821|22-DEC-1930|F|1|0|0|N|10|0|0|685689413Y|Aquklx|Ruij|J
4|INSERT|867|GA|COFFEE|571220402|24-SEP-1963|M|1|1|1|N|20|0|0|654662307Q|Qhvcxa|Ffnh|A
4|INSERT|868|OH|MIAMI|354189383|29-MAY-1947|M|1|0|0|N|10|0|0|686468071X|Xkwnqi|Zoss|E
4|INSERT|869|FL|POLK|514266952|01-MAY-1931|F|1|0|0|N|10|0|0|188149474A|Faqsyi|Jjct|R
4|INSERT|870|PA|LUZERNE|223644355|17-JUL-1933|M|1|0|0|N|10|0|0|862011910A|Trqknr|Uhli|A
4|INSERT|871|WI|WASHINGTON|551082382|04-AUG-1948|M|1|||||||654971402Y|Wvqaha|Cose|S
4|INSERT|872|CA|SAN JOAQUIN|271964163|05-MAR-1952|F|2|||||||445356614Q|Udiqkq|Egsn|E
4|INSERT|873|IL|COOK|626462224|22-AUG-1981|F|5|||||||259852216Z|Lscnzn|Npjr|
4|INSERT|874|NJ|GLOUCESTER|180845031|20-MAY-1943|M|1|0|0|N|10|0|0|596695203I|Exoqik|Nwhf|A
4|INSERT|875|OH|WARREN|462522078|17-NOV-1939|F|1|0|0|N|10|0|0|308711937P|Uvfkvc|Sknc|W
4|INSERT|876|OK|CARTER|42698595.|10-JUN-1931|M|1|0|0|N|10|0|0|622534867U|Xoazlm|Nyhm|D
4|INSERT|877|FL|PALM BEACH|344982976|26-MAR-1932|M|1|0|0|N|10|0|0|604122477J|Osxbhx|Iexj|K
4|INSERT|878|CA|VENTURA|854785388|08-DEC-1929|F|4|0|0|N|10|0|0|468161732C|Whkkrl|Fiky|A
4|INSERT|879|AL|MONTGOMERY|169672808|06-MAY-1943|M|1|0|0|N|10|0|0|409624881E|Fdhaet|Ctea|
4|INSERT|880|NC|DAVIE|155281170|15-NOV-1929|M|1|0|0|N|10|0|0|925013637G|Zpmarx|Gvxf|F
4|INSERT|881|TN|DAVIDSON|209612937|14-NOV-1942|M|1|0|0|N|10|0|0|246119513V|Cesjxd|Eoxn|J
4|INSERT|882|SC|GREENWOOD|958978945|14-AUG-1924|M|1|0|0|N|10|0|0|992481339C|Xcktnk|Aemw|C
4|INSERT|883|TX|HIDALGO|601891294|05-OCT-1920|M|5|0|0|N|10|0|0|833714541U|Gapryj|Ewdz|G
4|INSERT|884|OK|LOVE|425641857|26-JAN-1918|M|6|0|0|N|10|1|1|183915623O|Fjearj|Cbqu|K
4|INSERT|885|NY|MONROE|619388892|02-MAY-1930|F|1|0|0|N|10|0|0|947519644J|Xjatyy|Kmud|V
4|INSERT|886|VA|MECKLENBURG|467866944|04-FEB-1935|M|1|0|0|N|10|0|0|407637795K|Baygrq|Cskr|E
4|INSERT|887|NJ|UNION|277454366|13-JUN-1968|F|5|1|1|N|20|0|0|288207996Y|Vmadkm|Bydd|I
4|INSERT|888|AZ|MARICOPA|405712837|03-APR-1947|F|1|0|0|N|10|0|0|757612728M|Rmnhtf|Aqqu|
4|INSERT|889|LA|LAFOURCHE|338971034|08-JUL-1944|F|1|0|0|N|10|0|0|855480702N|Qpymhv|Fzbu|J
4|INSERT|890|TX|HENDERSON|468462752|10-SEP-1941|F|1|0|0|N|10|0|0|933789693B|Bffomp|Teyv|F
4|INSERT|891|MI|KENT|959490804|08-JUN-1933|F|1|0|0|N|10|0|0|719619568H|Ejpnzr|Siyj|R
4|INSERT|892|FL|BROWARD|897542407|16-APR-1929|M|1|0|0|N|10|0|0|681199433C|Wiknop|Nytn|
4|INSERT|893|CA|LOS ANGELES|609174744|05-JAN-1928|F|5|0|0|N|10|0|0|690077732Z|Pokcwd|Vxjf|P
4|INSERT|894|OH|MONTGOMERY|830988141|10-SEP-1945|F|2|1|0|N|10|0|0|885022414D|Wfwlhb|Wxdi|T
4|INSERT|895|SC|CHEROKEE|380730375|10-MAY-1926|F|1|0|0|N|10|0|0|217349851U|Rynoif|Cktp|
4|INSERT|896|PA|ALLEGHENY|228775867|10-JUN-1930|M|1|0|0|N|10|0|0|377037167H|Eotqlh|Tlav|
4|INSERT|897|NY|ERIE|513105138|24-JUN-1932|M|1|0|0|N|10|0|0|315259588K|Issbjc|Bkrd|C
4|INSERT|898|PA|CHESTER|64957681.|21-JUL-1948|F|1|0|0|N|10|0|0|231593137P|Ljpqnb|Zbsh|J
4|INSERT|899|CT|NEW LONDON|582461128|06-OCT-1953|F|1|1|1|N|20|0|0|939481869T|Ugvijw|Gbgl|R
4|INSERT|900|NM|LEA|748465710|01-DEC-1938|F|1|0|0|N|10|0|0|903978794A|Dxkqde|Aaxg|F
4|INSERT|901|FL|OSCEOLA|740577373|10-AUG-1948|M|3|1|1|N|20|0|0|501725600W|Tyofln|Hekk|M
4|INSERT|902|GA|COFFEE|136466241|15-OCT-1956|F|2|1|1|N|20|0|0|477300033F|Kxcgjt|Nxrd|
4|INSERT|903|KS|SEDGWICK|628723338|09-DEC-1933|F|1|0|0|N|10|0|0|361849716I|Bdgudo|Gycs|W
4|INSERT|904|WV|MORGAN|778711744|22-DEC-1944|F|1|0|0|N|10|0|0|771244051P|Xfhccu|Nflj|L
4|INSERT|905|PR|OROCOVIS|883288779|25-MAR-1937|F|5|1|0|N|10|0|0|710375554E|Eddmhq|Jrhk|
4|INSERT|906|MI|WAYNE|866796674|26-JUN-1954|F|2|1|1|N|20|0|0|837135351J|Jrtynz|Lqvq|W
4|INSERT|907|VA|ALEXANDRIA CITY|851785244|05-OCT-1930|M|1|0|0|N|10|0|0|604629623J|Rccmik|Xgan|M
4|INSERT|908|GA|GWINNETT|790117118|04-NOV-1939|M|1|0|0|N|10|0|0|722832341K|Vyippq|Twsa|L
4|INSERT|909|IL|COOK|109765972|05-DEC-1940|M|4|0|0|N|10|0|0|439730347A|Pbwjmv|Ojdr|
4|INSERT|910|PA|ALLEGHENY|35715852.|05-APR-1925|M|1|0|0|N|10|0|0|960537834R|Tfyubp|Wvpa|F
4|INSERT|911|TX|WISE|633499927|07-FEB-1943|F|1|0|0|N|10|0|0|304439102N|Lgoocs|Netk|L
4|INSERT|912|OH|MARION|534705206|22-DEC-1941|F|1|0|0|N|10|0|0|296270712X|Sdlapc|Unlv|E
4|INSERT|913|WI|MANITOWOC|736092408|14-AUG-1916|M|1|0|0|N|10|0|0|800291055W|Vxhfoh|Pbjr|
4|INSERT|914|NV|CLARK|541741000|14-MAY-1965|M|1|||||||826049441W|Vpsjcq|Xnqm|F
4|INSERT|915|PA|BERKS|972339335|04-JAN-1964|M|1|||||||692521637O|Slzadj|Mjyc|
4|INSERT|916|NY|QUEENS|745279153|10-JAN-1951|M|1|||||||684991517L|Lgzjzh|Qimx|T
4|INSERT|917|NY|KINGS|574748573|08-MAR-1926|M|2|||||||678679499I|Ccvflz|Qoit|
4|INSERT|918|NC|WAKE|216710838|15-NOV-1962|M|2|||||||925611164A|Atjfae|Pbzx|Y
4|INSERT|919|TX|HARRIS|902306471|09-NOV-1943|M|1|0|0|N|10|0|0|623626330V|Khsbtc|Cypy|A
4|INSERT|920|CT|FAIRFIELD|170186572|28-AUG-1931|M|1|0|0|N|10|0|0|286363206Q|Vcwhhz|Cimq|D
4|INSERT|921|DC|THE DISTRICT|754132136|16-NOV-1944|F|2|0|0|N|10|0|0|351183926Z|Dgdjxf|Meak|
4|INSERT|922|CA|SAN LUIS OBISPO|812058113|11-AUG-1942|F|1|0|0|N|10|0|0|220363449R|Aujpke|Hxmw|
4|INSERT|923|NY|KINGS|33705946.|29-APR-1947|M|3|0|0|N|10|0|0|540592866G|Hximgv|Ixla|B
4|INSERT|924|KY|LAUREL|85218041.|20-DEC-1941|F|1|1|1|N|10|0|0|525048699C|Jzggux|Cqom|
4|INSERT|925|LA|PLAQUEMINES|252014583|09-FEB-1926|M|2|0|0|N|10|0|0|896305170O|Zyafml|Gfss|A
4|INSERT|926|AL|SHELBY|994368659|28-JUL-1935|M|1|0|0|N|10|1|1|175730626I|Blvbwt|Orlc|D
4|INSERT|927|SC|KERSHAW|901076499|26-MAY-1940|F|1|0|0|N|10|0|0|278334470N|Qotclh|Lgbv|H
4|INSERT|928|CO|FREMONT|669704958|05-DEC-1922|M|1|0|0|N|10|0|0|838919873G|Wtcshi|Sqyz|E
4|INSERT|929|MS|SCOTT|686166527|02-SEP-1926|M|2|0|0|N|10|0|0|569973934D|Ywjnmr|Ugns|E
4|INSERT|930|IN|MARION|765898153|10-APR-1971|M|1|1|1|N|20|0|0|566805102Z|Aertrs|Vzlw|K
4|INSERT|931|TX|BEE|489909309|09-APR-1974|F|5|1|1|N|20|0|0|573215240S|Tnxusr|Yvvx|D
4|INSERT|932|KY|WARREN|469705188|29-AUG-1944|M|1|0|0|N|10|0|0|913745330B|Wjuasc|Xybk|F
4|INSERT|933|MA|MIDDLESEX|172466224|10-DEC-1927|M|1|0|0|N|10|0|0|887665473Y|Vadcod|Bjln|
4|INSERT|934|GA|COBB|454265286|25-AUG-1945|F|1|0|0|N|10|0|0|241019131N|Jaxwfn|Clto|R
4|INSERT|935|MI|MACOMB|538572794|30-JAN-1964|M|1|1|1|N|20|0|0|174888847V|Aobnls|Uwtn|A
4|INSERT|936|NC|ALAMANCE|964909042|19-JUN-1947|M|1|0|0|Y|11|0|0|951079700G|Kiyixd|Aqzc|L
4|INSERT|937|AZ|PIMA|736954808|08-DEC-1943|M|1|0|0|N|10|0|0|833609809W|Ciaeve|Qqqn|
4|INSERT|938|AK|ANCHORAGE|536664140|18-MAY-1945|M|1|0|0|N|10|0|0|620268641J|Ralhhh|Fewz|W
4|INSERT|939|AZ|MARICOPA|302106757|26-JUL-1962|M|1|1|1|N|20|0|0|884214574F|Blhfkd|Wlxq|S
4|INSERT|940|HI|HAWAII|9219749.3|19-FEB-1947|F|3|0|0|N|10|0|0|196243726E|Pkiqsq|Jikh|L
4|INSERT|941|CA|SANTA CLARA|474518007|31-AUG-1928|M|5|0|0|N|10|0|0|582952519G|Iemvnb|Qdjb|A
4|INSERT|942|CA|RIVERSIDE|374694863|14-JUL-1940|M|1|0|0|N|10|0|0|254477534Z|Zwjbea|Rpyx|S
4|INSERT|943|PR|BARRANQUITAS|894666565|04-JUN-1944|F|1|1|0|N|10|0|0|611036009I|Abdfsq|Jwzj|
4|INSERT|944|NC|RICHMOND|754448628|19-DEC-1934|F|1|0|0|N|10|0|0|768293101T|Klxcjh|Mbro|F
4|INSERT|945|SC|RICHLAND|172996887|18-MAR-1946|F|1|0|0|N|10|0|0|554843018X|Xbbomm|Xrgj|F
4|INSERT|946|AL|MOBILE|881340645|09-AUG-1938|F|1|0|0|N|10|0|0|367420041Y|Sxmnpt|Mccb|J
4|INSERT|947|TX|LAMPASAS|942549017|09-NOV-1942|M|1|1|0|N|10|0|0|215239237Z|Mtrdza|Huew|L
4|INSERT|948|SC|YORK|187073756|18-DEC-1948|F|1|1|1|N|10|0|0|446117576B|Uxndjq|Zvvc|F
4|INSERT|949|AZ|MARICOPA|921624251|05-MAY-1932|F|4|||||||909243558Q|Leuian|Idqx|D
4|INSERT|950|TN|GRUNDY|846510863|27-JUL-1906|M|1|||||||770429491D|Yphpyg|Kdxw|
4|INSERT|951|NC|CATAWBA|859109621|12-DEC-1926|M|1|||||||542928549X|Snvrkd|Htjh|H
4|INSERT|952|CA|LOS ANGELES|651850257|27-JUN-1908|F|1|||||||753935955A|Autiam|Srgx|V
4|INSERT|953|IN|KNOX|547347254|26-OCT-1951|F|1|||||||104781733F|Tbjobm|Wves|L
4|INSERT|954|NY|ONONDAGA|137746086|13-JUL-1973|M|1|||||||967977257Q|Bvllph|Krok|A
4|INSERT|955|WI|MILWAUKEE|293743616|12-MAR-1965|F|6|||||||798359221N|Yzaxto|Strj|A
4|INSERT|956|PA|LYCOMING|116249958|28-MAY-1934|M|1|||||||989511899D|Mfhylu|Elyh|L
4|INSERT|957|VA|RICHMOND CITY|486352110|15-NOV-1934|F|2|||||||320940521O|Rqviph|Ncjp|E
4|INSERT|958|WA|PIERCE|189093236|09-DEC-1948|F|3|||||||941957976L|Yiwgzx|Rwgv|N
4|INSERT|959|CA|AMADOR|219257774|21-JUL-1954|F|1|||||||362193910W|Nxnpor|Nowh|
4|INSERT|960|WA|PEND OREILLE|522350263|17-MAY-1961|M|1|||||||984544664L|Pvnjrf|Giad|L
4|INSERT|961|MA|BRISTOL|180156519|25-JAN-1930|M|1|0|0|N|10|0|0|300616243E|Fmakmi|Fcxc|S
4|INSERT|962|HI|KAUAI|870430748|02-JUN-1958|F|1|1|1|N|20|0|0|953587586E|Gemdum|Bmhi|J
4|INSERT|963|VT|RUTLAND|542108489|21-JAN-1939|M|1|0|0|N|10|0|0|751525279E|Lwfcbs|Coba|S
4|INSERT|964|MA|WORCESTER|449605794|12-APR-1930|F|1|0|0|N|10|0|0|468327593J|Yhfnzt|Neja|J
4|INSERT|965|OH|PORTAGE|409415965|21-JUN-1938|M|1|0|0|N|10|0|0|529715954P|Qygsql|Gslh|M
4|INSERT|966|NC|MECKLENBURG|904905976|18-NOV-1949|M|1|1|1|N|20|1|1|996104886R|Uxcinl|Lzab|
4|INSERT|967|IL|OGLE|118859425|28-JUL-1944|F|1|0|0|N|10|0|0|911333025M|Loznlw|Bhls|L
4|INSERT|968|TX|BEXAR|14142946.|29-DEC-1926|M|4|0|0|N|10|0|0|143796123S|Ijeyyz|Lccb|
4|INSERT|969|MI|KALAMAZOO|301104886|28-MAR-1936|F|2|0|0|N|10|0|0|390939636A|Vcvmlr|Gqzr|S
4|INSERT|970|NY|OSWEGO|785109024|10-JUL-1944|M|1|1|1|N|10|0|0|746984274O|Gsrcqk|Sskj|A
4|INSERT|971|CA|KERN|486495811|13-JAN-1940|F|1|0|0|N|10|0|0|726442414D|Ixcfov|Phim|H
4|INSERT|972|SC|BEAUFORT|492359393|29-SEP-1942|F|1|0|0|N|10|0|0|852168103J|Zzhvyl|Rqbb|J
4|INSERT|973|OK|WASHINGTON|249411386|30-JAN-1926|F|1|0|0|N|10|0|0|408606349U|Zezhfe|Joxv|G
4|INSERT|974|KS|SEDGWICK|718590106|20-JUL-1964|F|1|1|1|N|20|0|0|290076220Z|Xzoybr|Bxgr|E
4|INSERT|975|TX|BRAZORIA|72072270.|03-JAN-1950|M|1|1|1|N|20|0|0|279312938A|Bnqerc|Jocv|B
4|INSERT|976|UT|DAVIS|235897656|20-DEC-1941|M|1|0|0|N|10|0|0|349310986A|Xnupye|Vnks|F
4|INSERT|977|WV|NICHOLAS|666919480|01-JUN-1954|M|1|1|1|N|20|0|0|636154032Z|Tmybea|Vvia|S
4|INSERT|978|VT|ADDISON|317750361|24-NOV-1927|M|1|0|0|N|10|0|0|644408920J|Nklpal|Mwga|D
4|INSERT|979|FL|VOLUSIA|56576393.|14-JAN-1926|M|1|0|0|N|10|0|0|373808946E|Nujenj|Qpdo|
4|INSERT|980|NC|LENOIR|292159371|26-FEB-1946|M|2|0|0|N|10|0|0|456536232R|Vtrexi|Zkuw|J
4|INSERT|981|SD|CODINGTON|977275029|21-MAR-1939|M|1|1|0|N|10|0|0|934946922P|Pdcvql|Vofi|M
4|INSERT|982|MA|HAMPDEN|601048971|26-OCT-1938|F|1|0|0|N|10|0|0|987079831Q|Uwylbg|Isqj|J
4|INSERT|983|PA|LUZERNE|587198012|16-JUN-1941|M|1|0|0|N|10|0|0|126821351K|Xydkjy|Hqfh|H
4|INSERT|984|TN|WILLIAMSON|31654916.|05-SEP-1945|F|1|0|0|N|10|0|0|990117454D|Ugwujl|Bvub|H
4|INSERT|985|TX|HARRIS|830747445|04-AUG-1947|F|1|||||||695428782O|Pgtwoa|Ttwf|L
4|INSERT|986|VA|HAMPTON CITY|253905281|04-OCT-1956|F|1|||||||257819926Y|Kgstzt|Sybs|H
4|INSERT|987|MI|WAYNE|577121623|04-OCT-1954|F|2|||||||334211525F|Yibbms|Qdvv|L
4|INSERT|988|TX|HARRIS|822286490|20-APR-1948|F|2|||||||472849441A|Yeqifg|Acfa|E
4|INSERT|989|TX|HARRIS|792627574|02-JAN-1948|F|1|||||||735256885Z|Swsgls|Epbf|T
4|INSERT|990|TX|GREGG|726512767|29-MAR-1946|F|1|0|0|N|10|0|0|253577134I|Ijpigq|Ypbx|W
4|INSERT|991|CA|RIVERSIDE|596846971|09-MAR-1944|F|1|0|0|N|10|0|0|391888841U|Jrukhu|Xeyc|D
4|INSERT|992|PR|BAYAMON|412191872|20-MAR-1948|M|5|0|0|N|10|0|0|489913249L|Semlny|Rvph|
4|INSERT|993|CA|LOS ANGELES|857303238|29-JUL-1944|F|1|0|0|N|10|0|0|778926965Q|Qjeurb|Ygdm|D
4|INSERT|994|FL|BROWARD|191532825|23-MAY-1925|M|1|0|0|N|10|0|0|487782592K|Kpdhvi|Ntbl|
4|INSERT|995|NY|NEW YORK|777530254|20-NOV-1941|M|1|1|0|N|10|0|0|862199048S|Ujnnil|Umoo|S
4|INSERT|996|FL|PINELLAS|126969824|28-OCT-1926|F|1|0|0|N|10|0|0|445488369I|Ylvrpw|Aqgm|
4|INSERT|997|CA|SONOMA|62311074.|08-JUL-1944|F|1|1|0|N|10|0|0|558823649B|Upejcz|Eepg|G
4|INSERT|998|TN|DYER|840957764|11-JUL-1951|F|2|||||||456759878Y|Yorhyc|Tqac|W
4|INSERT|999|MI|GENESEE|812502915|02-SEP-1948|F|2|||||||550686822C|Vfvxkh|Dmuw|A
4|INSERT|1000|MI|MACOMB|229991148|23-JUL-1954|M|2|||||||364065046T|Wdawku|Ggez|
